Lattitude	Longitude	WaveProb
52.2027	3.545455	1.432
52.2027	3.575758	1.4380001
52.2027	3.606061	1.4460001
52.2027	3.636364	1.45
52.2027	3.666667	1.462
52.2027	3.69697	1.468
52.2027	3.727273	1.4720001
52.2027	3.757576	1.4820001
52.2027	3.787879	1.4900001
52.2027	3.818182	1.4920001
52.2027	3.848485	1.5020001
52.2027	3.878788	1.5100001
52.2027	3.909091	1.5120001
52.2027	3.939394	1.5220001
52.2027	3.969697	1.5300001
52.2027	4.0	1.534
52.2027	4.030303	1.5400001
52.2027	4.060606	1.544
52.2027	4.090909	1.5480001
52.2027	4.121213	1.5500001
52.2027	4.151516	1.5460001
52.2027	4.181819	1.5400001
52.2027	4.212122	1.534
52.2027	4.242425	1.506
52.2027	4.272728	1.4820001
52.2027	4.303031	1.47
52.2027	4.333334	1.416
52.2027	4.363637	1.3240001
52.21622	1.636364	0.38000003
52.21622	1.666667	0.446
52.21622	1.69697	0.50200003
52.21622	1.727273	0.55
52.21622	1.757576	0.59400004
52.21622	1.787879	0.634
52.21622	1.818182	0.68
52.21622	1.848485	0.726
52.21622	1.878788	0.762
52.21622	1.909091	0.80600005
52.21622	1.939394	0.86200005
52.21622	1.969697	0.88000005
52.21622	2.0	0.92
52.21622	2.030303	0.96000004
52.21622	2.060606	0.998
52.21622	2.09091	1.014
52.21622	2.121213	1.0580001
52.21622	2.151516	1.08
52.21622	2.181819	1.0960001
52.21622	2.212122	1.13
52.21622	2.242425	1.1580001
52.21622	2.272728	1.1680001
52.21622	2.303031	1.2
52.21622	2.333334	1.2240001
52.21622	2.363637	1.2340001
52.21622	2.39394	1.2540001
52.21622	2.424243	1.276
52.21622	2.454546	1.286
52.21622	2.484849	1.302
52.21622	2.515152	1.322
52.21622	2.545455	1.332
52.21622	2.575758	1.342
52.21622	2.606061	1.358
52.21622	2.636364	1.366
52.21622	2.666667	1.3740001
52.21622	2.69697	1.3840001
52.21622	2.727273	1.3900001
52.21622	2.757576	1.394
52.21622	2.787879	1.4000001
52.21622	2.818182	1.404
52.21622	2.848485	1.404
52.21622	2.878788	1.406
52.21622	2.909091	1.406
52.21622	2.939394	1.4080001
52.21622	2.969697	1.4080001
52.21622	3.0	1.4080001
52.21622	3.030303	1.4080001
52.21622	3.060607	1.406
52.21622	3.09091	1.406
52.21622	3.121213	1.406
52.21622	3.151516	1.406
52.21622	3.181819	1.404
52.21622	3.212122	1.4020001
52.21622	3.242425	1.404
52.21622	3.272728	1.4020001
52.21622	3.303031	1.4000001
52.21622	3.333334	1.404
52.21622	3.363637	1.406
52.21622	3.39394	1.4080001
52.21622	3.424243	1.4100001
52.21622	3.454546	1.416
52.21622	3.484849	1.422
52.21622	3.515152	1.424
52.21622	3.545455	1.432
52.21622	3.575758	1.4380001
52.21622	3.606061	1.4460001
52.21622	3.636364	1.45
52.21622	3.666667	1.462
52.21622	3.69697	1.468
52.21622	3.727273	1.4740001
52.21622	3.757576	1.4860001
52.21622	3.787879	1.4920001
52.21622	3.818182	1.496
52.21622	3.848485	1.5040001
52.21622	3.878788	1.514
52.21622	3.909091	1.5180001
52.21622	3.939394	1.526
52.21622	3.969697	1.534
52.21622	4.0	1.5380001
52.21622	4.030303	1.542
52.21622	4.060606	1.5460001
52.21622	4.090909	1.5480001
52.21622	4.121213	1.5500001
52.21622	4.151516	1.5480001
52.21622	4.181819	1.5460001
52.21622	4.212122	1.5400001
52.21622	4.242425	1.5180001
52.21622	4.272728	1.5020001
52.21622	4.303031	1.4920001
52.21622	4.333334	1.45
52.21622	4.363637	1.378
52.21622	4.39394	1.21
52.22973	1.636364	0.374
52.22973	1.666667	0.43800002
52.22973	1.69697	0.492
52.22973	1.727273	0.54
52.22973	1.757576	0.586
52.22973	1.787879	0.62600005
52.22973	1.818182	0.67200005
52.22973	1.848485	0.726
52.22973	1.878788	0.744
52.22973	1.909091	0.804
52.22973	1.939394	0.85400003
52.22973	1.969697	0.874
52.22973	2.0	0.91400003
52.22973	2.030303	0.95600003
52.22973	2.060606	0.994
52.22973	2.09091	1.014
52.22973	2.121213	1.0580001
52.22973	2.151516	1.0780001
52.22973	2.181819	1.0940001
52.22973	2.212122	1.128
52.22973	2.242425	1.154
52.22973	2.272728	1.164
52.22973	2.303031	1.1960001
52.22973	2.333334	1.2160001
52.22973	2.363637	1.2340001
52.22973	2.39394	1.2540001
52.22973	2.424243	1.274
52.22973	2.454546	1.2820001
52.22973	2.484849	1.3000001
52.22973	2.515152	1.3240001
52.22973	2.545455	1.332
52.22973	2.575758	1.3440001
52.22973	2.606061	1.3620001
52.22973	2.636364	1.368
52.22973	2.666667	1.376
52.22973	2.69697	1.386
52.22973	2.727273	1.3900001
52.22973	2.757576	1.394
52.22973	2.787879	1.4000001
52.22973	2.818182	1.404
52.22973	2.848485	1.406
52.22973	2.878788	1.4080001
52.22973	2.909091	1.4120001
52.22973	2.939394	1.414
52.22973	2.969697	1.414
52.22973	3.0	1.414
52.22973	3.030303	1.414
52.22973	3.060607	1.4120001
52.22973	3.09091	1.4100001
52.22973	3.121213	1.4100001
52.22973	3.151516	1.4080001
52.22973	3.181819	1.404
52.22973	3.212122	1.404
52.22973	3.242425	1.404
52.22973	3.272728	1.4020001
52.22973	3.303031	1.4020001
52.22973	3.333334	1.406
52.22973	3.363637	1.406
52.22973	3.39394	1.4080001
52.22973	3.424243	1.4100001
52.22973	3.454546	1.416
52.22973	3.484849	1.422
52.22973	3.515152	1.424
52.22973	3.545455	1.4300001
52.22973	3.575758	1.434
52.22973	3.606061	1.4460001
52.22973	3.636364	1.452
52.22973	3.666667	1.4640001
52.22973	3.69697	1.47
52.22973	3.727273	1.4760001
52.22973	3.757576	1.4860001
52.22973	3.787879	1.4920001
52.22973	3.818182	1.498
52.22973	3.848485	1.5040001
52.22973	3.878788	1.5120001
52.22973	3.909091	1.5180001
52.22973	3.939394	1.5280001
52.22973	3.969697	1.5380001
52.22973	4.0	1.542
52.22973	4.030303	1.5480001
52.22973	4.060606	1.554
52.22973	4.090909	1.5580001
52.22973	4.121213	1.5640001
52.22973	4.151516	1.562
52.22973	4.181819	1.5580001
52.22973	4.212122	1.5500001
52.22973	4.242425	1.526
52.22973	4.272728	1.514
52.22973	4.303031	1.498
52.22973	4.333334	1.4740001
52.22973	4.363637	1.4280001
52.22973	4.39394	1.3260001
52.24324	1.636364	0.36800003
52.24324	1.666667	0.43
52.24324	1.69697	0.48200002
52.24324	1.727273	0.532
52.24324	1.757576	0.578
52.24324	1.787879	0.61600006
52.24324	1.818182	0.666
52.24324	1.848485	0.71800005
52.24324	1.878788	0.74200004
52.24324	1.909091	0.79800004
52.24324	1.939394	0.846
52.24324	1.969697	0.87200004
52.24324	2.0	0.91
52.24324	2.030303	0.95000005
52.24324	2.060606	0.984
52.24324	2.09091	1.014
52.24324	2.121213	1.0480001
52.24324	2.151516	1.0660001
52.24324	2.181819	1.088
52.24324	2.212122	1.1240001
52.24324	2.242425	1.144
52.24324	2.272728	1.1600001
52.24324	2.303031	1.192
52.24324	2.333334	1.21
52.24324	2.363637	1.2320001
52.24324	2.39394	1.2520001
52.24324	2.424243	1.2720001
52.24324	2.454546	1.2800001
52.24324	2.484849	1.3000001
52.24324	2.515152	1.322
52.24324	2.545455	1.33
52.24324	2.575758	1.3440001
52.24324	2.606061	1.3640001
52.24324	2.636364	1.3700001
52.24324	2.666667	1.3800001
52.24324	2.69697	1.3920001
52.24324	2.727273	1.3980001
52.24324	2.757576	1.4020001
52.24324	2.787879	1.4080001
52.24324	2.818182	1.4100001
52.24324	2.848485	1.4120001
52.24324	2.878788	1.414
52.24324	2.909091	1.416
52.24324	2.939394	1.416
52.24324	2.969697	1.416
52.24324	3.0	1.416
52.24324	3.030303	1.416
52.24324	3.060607	1.414
52.24324	3.09091	1.4100001
52.24324	3.121213	1.4100001
52.24324	3.151516	1.4080001
52.24324	3.181819	1.404
52.24324	3.212122	1.404
52.24324	3.242425	1.404
52.24324	3.272728	1.4020001
52.24324	3.303031	1.4020001
52.24324	3.333334	1.404
52.24324	3.363637	1.4080001
52.24324	3.39394	1.4100001
52.24324	3.424243	1.4100001
52.24324	3.454546	1.416
52.24324	3.484849	1.4200001
52.24324	3.515152	1.424
52.24324	3.545455	1.4300001
52.24324	3.575758	1.4360001
52.24324	3.606061	1.4460001
52.24324	3.636364	1.452
52.24324	3.666667	1.4660001
52.24324	3.69697	1.47
52.24324	3.727273	1.478
52.24324	3.757576	1.488
52.24324	3.787879	1.4940001
52.24324	3.818182	1.5000001
52.24324	3.848485	1.508
52.24324	3.878788	1.5180001
52.24324	3.909091	1.5220001
52.24324	3.939394	1.534
52.24324	3.969697	1.5400001
52.24324	4.0	1.544
52.24324	4.030303	1.5500001
52.24324	4.060606	1.554
52.24324	4.090909	1.5580001
52.24324	4.121213	1.5640001
52.24324	4.151516	1.5640001
52.24324	4.181819	1.562
52.24324	4.212122	1.5560001
52.24324	4.242425	1.534
52.24324	4.272728	1.5280001
52.24324	4.303031	1.5120001
52.24324	4.333334	1.4900001
52.24324	4.363637	1.4660001
52.24324	4.39394	1.378
52.24324	4.424243	1.222
52.25676	1.636364	0.356
52.25676	1.666667	0.42000002
52.25676	1.69697	0.47400004
52.25676	1.727273	0.52400005
52.25676	1.757576	0.578
52.25676	1.787879	0.6
52.25676	1.818182	0.65800005
52.25676	1.848485	0.708
52.25676	1.878788	0.744
52.25676	1.909091	0.79
52.25676	1.939394	0.83400005
52.25676	1.969697	0.87000006
52.25676	2.0	0.90800005
52.25676	2.030303	0.94600004
52.25676	2.060606	0.98
52.25676	2.09091	1.01
52.25676	2.121213	1.0480001
52.25676	2.151516	1.064
52.25676	2.181819	1.088
52.25676	2.212122	1.1220001
52.25676	2.242425	1.1420001
52.25676	2.272728	1.1600001
52.25676	2.303031	1.192
52.25676	2.333334	1.21
52.25676	2.363637	1.2240001
52.25676	2.39394	1.25
52.25676	2.424243	1.2700001
52.25676	2.454546	1.2800001
52.25676	2.484849	1.302
52.25676	2.515152	1.32
52.25676	2.545455	1.3280001
52.25676	2.575758	1.3460001
52.25676	2.606061	1.366
52.25676	2.636364	1.3720001
52.25676	2.666667	1.3820001
52.25676	2.69697	1.394
52.25676	2.727273	1.3980001
52.25676	2.757576	1.4020001
52.25676	2.787879	1.4080001
52.25676	2.818182	1.4120001
52.25676	2.848485	1.414
52.25676	2.878788	1.416
52.25676	2.909091	1.4180001
52.25676	2.939394	1.4180001
52.25676	2.969697	1.4180001
52.25676	3.0	1.4200001
52.25676	3.030303	1.4200001
52.25676	3.060607	1.414
52.25676	3.09091	1.414
52.25676	3.121213	1.414
52.25676	3.151516	1.4100001
52.25676	3.181819	1.404
52.25676	3.212122	1.406
52.25676	3.242425	1.404
52.25676	3.272728	1.4020001
52.25676	3.303031	1.4020001
52.25676	3.333334	1.404
52.25676	3.363637	1.4080001
52.25676	3.39394	1.4100001
52.25676	3.424243	1.4120001
52.25676	3.454546	1.4180001
52.25676	3.484849	1.422
52.25676	3.515152	1.424
52.25676	3.545455	1.432
52.25676	3.575758	1.4380001
52.25676	3.606061	1.4480001
52.25676	3.636364	1.4560001
52.25676	3.666667	1.468
52.25676	3.69697	1.4740001
52.25676	3.727273	1.4820001
52.25676	3.757576	1.4900001
52.25676	3.787879	1.496
52.25676	3.818182	1.5020001
52.25676	3.848485	1.5100001
52.25676	3.878788	1.5180001
52.25676	3.909091	1.524
52.25676	3.939394	1.534
52.25676	3.969697	1.5400001
52.25676	4.0	1.5460001
52.25676	4.030303	1.554
52.25676	4.060606	1.5580001
52.25676	4.090909	1.562
52.25676	4.121213	1.5680001
52.25676	4.151516	1.5680001
52.25676	4.181819	1.5660001
52.25676	4.212122	1.562
52.25676	4.242425	1.544
52.25676	4.272728	1.534
52.25676	4.303031	1.516
52.25676	4.333334	1.4900001
52.25676	4.363637	1.478
52.25676	4.39394	1.4200001
52.25676	4.424243	1.32
52.27027	1.636364	0.34600002
52.27027	1.666667	0.41200003
52.27027	1.69697	0.46600002
52.27027	1.727273	0.52000004
52.27027	1.757576	0.574
52.27027	1.787879	0.6
52.27027	1.818182	0.656
52.27027	1.848485	0.702
52.27027	1.878788	0.734
52.27027	1.909091	0.78400004
52.27027	1.939394	0.82800007
52.27027	1.969697	0.86600006
52.27027	2.0	0.906
52.27027	2.030303	0.94200003
52.27027	2.060606	0.9760001
52.27027	2.09091	1.008
52.27027	2.121213	1.044
52.27027	2.151516	1.0580001
52.27027	2.181819	1.092
52.27027	2.212122	1.12
52.27027	2.242425	1.136
52.27027	2.272728	1.1580001
52.27027	2.303031	1.192
52.27027	2.333334	1.2080001
52.27027	2.363637	1.222
52.27027	2.39394	1.25
52.27027	2.424243	1.268
52.27027	2.454546	1.2780001
52.27027	2.484849	1.302
52.27027	2.515152	1.32
52.27027	2.545455	1.3280001
52.27027	2.575758	1.348
52.27027	2.606061	1.366
52.27027	2.636364	1.3720001
52.27027	2.666667	1.3840001
52.27027	2.69697	1.3980001
52.27027	2.727273	1.4020001
52.27027	2.757576	1.4080001
52.27027	2.787879	1.414
52.27027	2.818182	1.416
52.27027	2.848485	1.4180001
52.27027	2.878788	1.4180001
52.27027	2.909091	1.4200001
52.27027	2.939394	1.4200001
52.27027	2.969697	1.4200001
52.27027	3.0	1.4200001
52.27027	3.030303	1.4200001
52.27027	3.060607	1.4180001
52.27027	3.09091	1.414
52.27027	3.121213	1.416
52.27027	3.151516	1.4100001
52.27027	3.181819	1.4080001
52.27027	3.212122	1.4080001
52.27027	3.242425	1.406
52.27027	3.272728	1.404
52.27027	3.303031	1.406
52.27027	3.333334	1.4080001
52.27027	3.363637	1.4100001
52.27027	3.39394	1.414
52.27027	3.424243	1.414
52.27027	3.454546	1.422
52.27027	3.484849	1.424
52.27027	3.515152	1.4280001
52.27027	3.545455	1.434
52.27027	3.575758	1.44
52.27027	3.606061	1.4480001
52.27027	3.636364	1.4580001
52.27027	3.666667	1.468
52.27027	3.69697	1.4720001
52.27027	3.727273	1.4820001
52.27027	3.757576	1.4920001
52.27027	3.787879	1.498
52.27027	3.818182	1.506
52.27027	3.848485	1.5100001
52.27027	3.878788	1.516
52.27027	3.909091	1.5300001
52.27027	3.939394	1.536
52.27027	3.969697	1.542
52.27027	4.0	1.5460001
52.27027	4.030303	1.5560001
52.27027	4.060606	1.5600001
52.27027	4.090909	1.562
52.27027	4.121213	1.5680001
52.27027	4.151516	1.5680001
52.27027	4.181819	1.5680001
52.27027	4.212122	1.562
52.27027	4.242425	1.5480001
52.27027	4.272728	1.5400001
52.27027	4.303031	1.526
52.27027	4.333334	1.506
52.27027	4.363637	1.496
52.27027	4.39394	1.4480001
52.27027	4.424243	1.35
52.28378	1.666667	0.37600002
52.28378	1.69697	0.45400003
52.28378	1.727273	0.514
52.28378	1.757576	0.56600004
52.28378	1.787879	0.59400004
52.28378	1.818182	0.65000004
52.28378	1.848485	0.70000005
52.28378	1.878788	0.72200006
52.28378	1.909091	0.78200006
52.28378	1.939394	0.822
52.28378	1.969697	0.86200005
52.28378	2.0	0.906
52.28378	2.030303	0.94000006
52.28378	2.060606	0.97400004
52.28378	2.09091	1.006
52.28378	2.121213	1.042
52.28378	2.151516	1.056
52.28378	2.181819	1.09
52.28378	2.212122	1.118
52.28378	2.242425	1.136
52.28378	2.272728	1.1580001
52.28378	2.303031	1.194
52.28378	2.333334	1.2080001
52.28378	2.363637	1.2240001
52.28378	2.39394	1.2540001
52.28378	2.424243	1.2720001
52.28378	2.454546	1.2820001
52.28378	2.484849	1.3060001
52.28378	2.515152	1.322
52.28378	2.545455	1.33
52.28378	2.575758	1.35
52.28378	2.606061	1.366
52.28378	2.636364	1.3740001
52.28378	2.666667	1.386
52.28378	2.69697	1.3980001
52.28378	2.727273	1.4000001
52.28378	2.757576	1.4080001
52.28378	2.787879	1.414
52.28378	2.818182	1.416
52.28378	2.848485	1.4200001
52.28378	2.878788	1.4200001
52.28378	2.909091	1.422
52.28378	2.939394	1.424
52.28378	2.969697	1.422
52.28378	3.0	1.424
52.28378	3.030303	1.424
52.28378	3.060607	1.4200001
52.28378	3.09091	1.4180001
52.28378	3.121213	1.416
52.28378	3.151516	1.414
52.28378	3.181819	1.4120001
52.28378	3.212122	1.4120001
52.28378	3.242425	1.4080001
52.28378	3.272728	1.404
52.28378	3.303031	1.406
52.28378	3.333334	1.406
52.28378	3.363637	1.4100001
52.28378	3.39394	1.414
52.28378	3.424243	1.416
52.28378	3.454546	1.424
52.28378	3.484849	1.4260001
52.28378	3.515152	1.4300001
52.28378	3.545455	1.4380001
52.28378	3.575758	1.4440001
52.28378	3.606061	1.45
52.28378	3.636364	1.46
52.28378	3.666667	1.468
52.28378	3.69697	1.4740001
52.28378	3.727273	1.4840001
52.28378	3.757576	1.4920001
52.28378	3.787879	1.5000001
52.28378	3.818182	1.506
52.28378	3.848485	1.5120001
52.28378	3.878788	1.5180001
52.28378	3.909091	1.5280001
52.28378	3.939394	1.5380001
52.28378	3.969697	1.542
52.28378	4.0	1.5480001
52.28378	4.030303	1.5580001
52.28378	4.060606	1.5600001
52.28378	4.090909	1.5640001
52.28378	4.121213	1.57
52.28378	4.151516	1.5680001
52.28378	4.181819	1.5680001
52.28378	4.212122	1.5640001
52.28378	4.242425	1.552
52.28378	4.272728	1.544
52.28378	4.303031	1.5280001
52.28378	4.333334	1.5100001
52.28378	4.363637	1.5020001
52.28378	4.39394	1.4720001
52.28378	4.424243	1.394
52.28378	4.454546	1.25
52.2973	1.666667	0.36200002
52.2973	1.69697	0.45000002
52.2973	1.727273	0.508
52.2973	1.757576	0.564
52.2973	1.787879	0.59400004
52.2973	1.818182	0.65000004
52.2973	1.848485	0.694
52.2973	1.878788	0.72200006
52.2973	1.909091	0.78000003
52.2973	1.939394	0.814
52.2973	1.969697	0.85800004
52.2973	2.0	0.90400004
52.2973	2.030303	0.94200003
52.2973	2.060606	0.96400005
52.2973	2.09091	1.006
52.2973	2.121213	1.042
52.2973	2.151516	1.056
52.2973	2.181819	1.0840001
52.2973	2.212122	1.1120001
52.2973	2.242425	1.1400001
52.2973	2.272728	1.1600001
52.2973	2.303031	1.194
52.2973	2.333334	1.2060001
52.2973	2.363637	1.2240001
52.2973	2.39394	1.256
52.2973	2.424243	1.2700001
52.2973	2.454546	1.2820001
52.2973	2.484849	1.3060001
52.2973	2.515152	1.322
52.2973	2.545455	1.33
52.2973	2.575758	1.3520001
52.2973	2.606061	1.366
52.2973	2.636364	1.3740001
52.2973	2.666667	1.3900001
52.2973	2.69697	1.4000001
52.2973	2.727273	1.406
52.2973	2.757576	1.414
52.2973	2.787879	1.4200001
52.2973	2.818182	1.4200001
52.2973	2.848485	1.422
52.2973	2.878788	1.424
52.2973	2.909091	1.4260001
52.2973	2.939394	1.4260001
52.2973	2.969697	1.4260001
52.2973	3.0	1.424
52.2973	3.030303	1.424
52.2973	3.060607	1.4200001
52.2973	3.09091	1.4180001
52.2973	3.121213	1.4180001
52.2973	3.151516	1.414
52.2973	3.181819	1.4120001
52.2973	3.212122	1.414
52.2973	3.242425	1.4100001
52.2973	3.272728	1.4080001
52.2973	3.303031	1.4120001
52.2973	3.333334	1.4100001
52.2973	3.363637	1.414
52.2973	3.39394	1.416
52.2973	3.424243	1.4180001
52.2973	3.454546	1.4260001
52.2973	3.484849	1.4300001
52.2973	3.515152	1.432
52.2973	3.545455	1.4380001
52.2973	3.575758	1.4440001
52.2973	3.606061	1.45
52.2973	3.636364	1.46
52.2973	3.666667	1.468
52.2973	3.69697	1.4740001
52.2973	3.727273	1.4860001
52.2973	3.757576	1.496
52.2973	3.787879	1.5020001
52.2973	3.818182	1.5100001
52.2973	3.848485	1.516
52.2973	3.878788	1.5200001
52.2973	3.909091	1.5280001
52.2973	3.939394	1.5400001
52.2973	3.969697	1.542
52.2973	4.0	1.5480001
52.2973	4.030303	1.5580001
52.2973	4.060606	1.5600001
52.2973	4.090909	1.5640001
52.2973	4.121213	1.57
52.2973	4.151516	1.57
52.2973	4.181819	1.57
52.2973	4.212122	1.5640001
52.2973	4.242425	1.5560001
52.2973	4.272728	1.5500001
52.2973	4.303031	1.5320001
52.2973	4.333334	1.5180001
52.2973	4.363637	1.5100001
52.2973	4.39394	1.488
52.2973	4.424243	1.4380001
52.2973	4.454546	1.3240001
52.31081	1.69697	0.42600003
52.31081	1.727273	0.5
52.31081	1.757576	0.55600005
52.31081	1.787879	0.59000003
52.31081	1.818182	0.652
52.31081	1.848485	0.68200004
52.31081	1.878788	0.72
52.31081	1.909091	0.77800006
52.31081	1.939394	0.80600005
52.31081	1.969697	0.85600007
52.31081	2.0	0.90400004
52.31081	2.030303	0.94000006
52.31081	2.060606	0.96000004
52.31081	2.09091	1.006
52.31081	2.121213	1.0380001
52.31081	2.151516	1.054
52.31081	2.181819	1.0860001
52.31081	2.212122	1.1140001
52.31081	2.242425	1.1420001
52.31081	2.272728	1.1620001
52.31081	2.303031	1.1960001
52.31081	2.333334	1.2080001
52.31081	2.363637	1.228
52.31081	2.39394	1.258
52.31081	2.424243	1.2700001
52.31081	2.454546	1.286
52.31081	2.484849	1.312
52.31081	2.515152	1.3240001
52.31081	2.545455	1.3340001
52.31081	2.575758	1.3540001
52.31081	2.606061	1.368
52.31081	2.636364	1.3740001
52.31081	2.666667	1.3920001
52.31081	2.69697	1.4020001
52.31081	2.727273	1.406
52.31081	2.757576	1.414
52.31081	2.787879	1.4200001
52.31081	2.818182	1.422
52.31081	2.848485	1.424
52.31081	2.878788	1.4260001
52.31081	2.909091	1.4280001
52.31081	2.939394	1.4300001
52.31081	2.969697	1.4280001
52.31081	3.0	1.4280001
52.31081	3.030303	1.4280001
52.31081	3.060607	1.422
52.31081	3.09091	1.422
52.31081	3.121213	1.422
52.31081	3.151516	1.416
52.31081	3.181819	1.4120001
52.31081	3.212122	1.416
52.31081	3.242425	1.4100001
52.31081	3.272728	1.4080001
52.31081	3.303031	1.414
52.31081	3.333334	1.4120001
52.31081	3.363637	1.414
52.31081	3.39394	1.416
52.31081	3.424243	1.4200001
52.31081	3.454546	1.4260001
52.31081	3.484849	1.4300001
52.31081	3.515152	1.434
52.31081	3.545455	1.44
52.31081	3.575758	1.4480001
52.31081	3.606061	1.4560001
52.31081	3.636364	1.4660001
52.31081	3.666667	1.4720001
52.31081	3.69697	1.48
52.31081	3.727273	1.4860001
52.31081	3.757576	1.498
52.31081	3.787879	1.5000001
52.31081	3.818182	1.5100001
52.31081	3.848485	1.516
52.31081	3.878788	1.5200001
52.31081	3.909091	1.5280001
52.31081	3.939394	1.5400001
52.31081	3.969697	1.542
52.31081	4.0	1.5500001
52.31081	4.030303	1.5600001
52.31081	4.060606	1.562
52.31081	4.090909	1.5640001
52.31081	4.121213	1.572
52.31081	4.151516	1.572
52.31081	4.181819	1.572
52.31081	4.212122	1.5660001
52.31081	4.242425	1.5580001
52.31081	4.272728	1.552
52.31081	4.303031	1.5320001
52.31081	4.333334	1.5200001
52.31081	4.363637	1.5120001
52.31081	4.39394	1.4900001
52.31081	4.424243	1.4580001
52.31081	4.454546	1.358
52.31081	4.484849	1.25
52.32433	1.69697	0.41000003
52.32433	1.727273	0.49400002
52.32433	1.757576	0.554
52.32433	1.787879	0.59000003
52.32433	1.818182	0.65000004
52.32433	1.848485	0.67800003
52.32433	1.878788	0.71800005
52.32433	1.909091	0.776
52.32433	1.939394	0.80600005
52.32433	1.969697	0.85400003
52.32433	2.0	0.90200007
52.32433	2.030303	0.94200003
52.32433	2.060606	0.9620001
52.32433	2.09091	1.008
52.32433	2.121213	1.036
52.32433	2.151516	1.0500001
52.32433	2.181819	1.092
52.32433	2.212122	1.116
52.32433	2.242425	1.1420001
52.32433	2.272728	1.164
52.32433	2.303031	1.1960001
52.32433	2.333334	1.2080001
52.32433	2.363637	1.23
52.32433	2.39394	1.258
52.32433	2.424243	1.2700001
52.32433	2.454546	1.286
52.32433	2.484849	1.312
52.32433	2.515152	1.3240001
52.32433	2.545455	1.3360001
52.32433	2.575758	1.3560001
52.32433	2.606061	1.368
52.32433	2.636364	1.378
52.32433	2.666667	1.396
52.32433	2.69697	1.406
52.32433	2.727273	1.4100001
52.32433	2.757576	1.4200001
52.32433	2.787879	1.424
52.32433	2.818182	1.4260001
52.32433	2.848485	1.4280001
52.32433	2.878788	1.4280001
52.32433	2.909091	1.432
52.32433	2.939394	1.432
52.32433	2.969697	1.4300001
52.32433	3.0	1.4300001
52.32433	3.030303	1.4280001
52.32433	3.060607	1.424
52.32433	3.09091	1.424
52.32433	3.121213	1.422
52.32433	3.151516	1.4180001
52.32433	3.181819	1.4120001
52.32433	3.212122	1.416
52.32433	3.242425	1.4120001
52.32433	3.272728	1.4080001
52.32433	3.303031	1.414
52.32433	3.333334	1.414
52.32433	3.363637	1.4180001
52.32433	3.39394	1.4180001
52.32433	3.424243	1.424
52.32433	3.454546	1.4280001
52.32433	3.484849	1.4300001
52.32433	3.515152	1.434
52.32433	3.545455	1.442
52.32433	3.575758	1.4480001
52.32433	3.606061	1.4560001
52.32433	3.636364	1.4660001
52.32433	3.666667	1.4720001
52.32433	3.69697	1.48
52.32433	3.727273	1.488
52.32433	3.757576	1.498
52.32433	3.787879	1.5020001
52.32433	3.818182	1.514
52.32433	3.848485	1.5200001
52.32433	3.878788	1.524
52.32433	3.909091	1.534
52.32433	3.939394	1.5400001
52.32433	3.969697	1.544
52.32433	4.0	1.552
52.32433	4.030303	1.5600001
52.32433	4.060606	1.5600001
52.32433	4.090909	1.5640001
52.32433	4.121213	1.572
52.32433	4.151516	1.572
52.32433	4.181819	1.572
52.32433	4.212122	1.5660001
52.32433	4.242425	1.5600001
52.32433	4.272728	1.5500001
52.32433	4.303031	1.536
52.32433	4.333334	1.5280001
52.32433	4.363637	1.5200001
52.32433	4.39394	1.498
52.32433	4.424243	1.4740001
52.32433	4.454546	1.404
52.32433	4.484849	1.3280001
52.33784	1.69697	0.41200003
52.33784	1.727273	0.48200002
52.33784	1.757576	0.546
52.33784	1.787879	0.582
52.33784	1.818182	0.64000005
52.33784	1.848485	0.68
52.33784	1.878788	0.712
52.33784	1.909091	0.77400005
52.33784	1.939394	0.808
52.33784	1.969697	0.85200006
52.33784	2.0	0.90000004
52.33784	2.030303	0.94400007
52.33784	2.060606	0.9620001
52.33784	2.09091	1.008
52.33784	2.121213	1.034
52.33784	2.151516	1.0500001
52.33784	2.181819	1.092
52.33784	2.212122	1.116
52.33784	2.242425	1.1420001
52.33784	2.272728	1.166
52.33784	2.303031	1.1960001
52.33784	2.333334	1.2080001
52.33784	2.363637	1.2320001
52.33784	2.39394	1.256
52.33784	2.424243	1.276
52.33784	2.454546	1.292
52.33784	2.484849	1.3180001
52.33784	2.515152	1.3280001
52.33784	2.545455	1.34
52.33784	2.575758	1.36
52.33784	2.606061	1.3700001
52.33784	2.636364	1.3800001
52.33784	2.666667	1.3980001
52.33784	2.69697	1.406
52.33784	2.727273	1.4100001
52.33784	2.757576	1.4200001
52.33784	2.787879	1.424
52.33784	2.818182	1.4280001
52.33784	2.848485	1.432
52.33784	2.878788	1.432
52.33784	2.909091	1.434
52.33784	2.939394	1.434
52.33784	2.969697	1.432
52.33784	3.0	1.432
52.33784	3.030303	1.4300001
52.33784	3.060607	1.4260001
52.33784	3.09091	1.4260001
52.33784	3.121213	1.4260001
52.33784	3.151516	1.4180001
52.33784	3.181819	1.414
52.33784	3.212122	1.416
52.33784	3.242425	1.4120001
52.33784	3.272728	1.4100001
52.33784	3.303031	1.414
52.33784	3.333334	1.414
52.33784	3.363637	1.416
52.33784	3.39394	1.4180001
52.33784	3.424243	1.424
52.33784	3.454546	1.4280001
52.33784	3.484849	1.432
52.33784	3.515152	1.4380001
52.33784	3.545455	1.4440001
52.33784	3.575758	1.452
