,date,lat_bin,lon_bin,Element,Element_value,Element_dis,Element_greater_than_max
141148,2015-02-16,5331,532,lead,1210.0,173.7724418315996,0.0
141149,2015-02-16,5331,492,lead,1210.0,164.9787853924275,0.0
141150,2015-02-16,5331,527,lead,1210.0,172.62914089132997,0.0
141151,2015-02-16,5331,533,lead,1210.0,174.0025337098636,0.0
141152,2015-02-16,5331,479,lead,1210.0,162.30564555037358,0.0
141153,2015-02-16,5331,534,lead,1210.0,174.23309840558423,0.0
141154,2015-02-16,5331,542,zinc,43500.0,173.32113659728654,1.0
141155,2015-02-16,5331,540,zinc,43500.0,173.67425219155245,1.0
141156,2015-02-16,5331,503,lead,1210.0,167.31411527492585,0.0
141157,2015-02-16,5331,538,zinc,43500.0,174.02943298940144,1.0
141158,2015-02-16,5331,512,lead,1210.0,169.27284305797394,0.0
141159,2015-02-16,5331,506,lead,1210.0,167.96231054724248,0.0
141160,2015-02-16,5331,493,lead,1210.0,165.18835559613734,0.0
141161,2015-02-16,5332,536,zinc,43500.0,173.86672754796243,1.0
141162,2015-02-16,5332,540,zinc,43500.0,173.15234374084068,1.0
141163,2015-02-16,5332,484,lead,1210.0,163.81569962806134,0.0
141164,2015-02-16,5332,553,zinc,43500.0,170.88822027732508,1.0
141165,2015-02-16,5332,480,lead,1210.0,163.0038098893448,0.0
141166,2015-02-16,5332,539,zinc,43500.0,173.33016864458895,1.0
141167,2015-02-16,5332,527,lead,1210.0,173.093844178914,0.0
141168,2015-02-16,5332,491,lead,1210.0,165.25843675063342,0.0
141169,2015-02-16,5332,494,lead,1210.0,165.88514805692753,0.0
141170,2015-02-16,5332,516,lead,1210.0,170.62884449285372,0.0
141171,2015-02-16,5332,552,zinc,43500.0,171.05920344498907,1.0
141172,2015-02-16,5332,485,lead,1210.0,164.02010677569066,0.0
141173,2015-02-16,5332,550,zinc,43500.0,171.4027759495489,1.0
141174,2015-02-16,5332,535,zinc,43500.0,174.04660328549105,1.0
141175,2015-02-16,5332,532,lead,1210.0,174.23383216025567,0.0
141176,2015-02-16,5332,538,zinc,43500.0,173.50850864021223,1.0
141177,2015-02-16,5332,549,zinc,43500.0,171.5753620632193,1.0
141178,2015-02-16,5332,537,zinc,43500.0,173.6873621374376,1.0
141179,2015-02-16,5332,495,lead,1210.0,166.09515575845364,0.0
141180,2015-02-16,5332,515,lead,1210.0,170.40774944091243,0.0
141181,2015-02-16,5332,528,lead,1210.0,173.32088042419684,0.0
141182,2015-02-16,5332,533,zinc,43500.0,174.40787940662784,1.0
141183,2015-02-16,5332,551,zinc,43500.0,171.2307225398432,1.0
141184,2015-02-16,5332,481,lead,1210.0,163.205917200148,0.0
141185,2015-02-16,5333,480,lead,1210.0,163.50048425619926,0.0
141186,2015-02-16,5333,495,lead,1210.0,166.58190476170947,0.0
141187,2015-02-16,5333,535,zinc,43500.0,173.5276798100012,1.0
141188,2015-02-16,5333,497,lead,1210.0,167.00223710376358,0.0
141189,2015-02-16,5333,486,lead,1210.0,164.7177939197869,0.0
141190,2015-02-16,5333,534,zinc,43500.0,173.70856032279423,1.0
141191,2015-02-16,5333,533,zinc,43500.0,173.88994831135375,1.0
141192,2015-02-16,5333,491,lead,1210.0,165.74783703922537,0.0
141193,2015-02-16,5333,481,lead,1210.0,163.70193164221888,0.0
141194,2015-02-16,5333,529,lead,1210.0,174.01261348170706,0.0
141195,2015-02-16,5333,496,lead,1210.0,166.79179778876198,0.0
141196,2015-02-16,5333,530,lead,1210.0,174.23995279541012,0.0
141197,2015-02-16,5333,482,lead,1210.0,163.90395689760842,0.0
141198,2015-02-16,5333,532,zinc,43500.0,174.0718421856004,1.0
141199,2015-02-16,5333,528,lead,1210.0,173.78575510374185,0.0
141200,2015-02-16,5333,531,zinc,43500.0,174.25424035766432,1.0
141201,2015-02-16,5333,483,lead,1210.0,164.1065578843535,0.0
141202,2015-02-16,5334,482,lead,1210.0,164.40001076165828,0.0
141203,2015-02-16,5334,492,lead,1210.0,166.44499198316805,0.0
141204,2015-02-16,5334,483,lead,1210.0,164.60195432014183,0.0
141205,2015-02-16,5334,485,lead,1210.0,165.00755921955195,0.0
141206,2015-02-16,5334,479,lead,1210.0,163.79764109327718,0.0
141207,2015-02-16,5334,497,lead,1210.0,167.48840454467165,0.0
141208,2015-02-16,5334,496,lead,1210.0,167.27862557664554,0.0
141209,2015-02-16,5334,481,lead,1210.0,164.19864262133177,0.0
141210,2015-02-16,5335,485,lead,1210.0,165.50234251834172,0.0
141211,2015-02-16,5335,476,lead,1210.0,163.70117348388922,0.0
141212,2015-02-16,5335,499,lead,1210.0,168.39518335852006,0.0
141213,2015-02-16,5335,491,lead,1210.0,166.72881267172724,0.0
141214,2015-02-16,5335,482,lead,1210.0,164.89675797237462,0.0
141215,2015-02-16,5335,497,lead,1210.0,167.97531036997756,0.0
141216,2015-02-16,5335,492,lead,1210.0,166.93518353592842,0.0
141217,2015-02-16,5335,483,lead,1210.0,165.09804720097452,0.0
141218,2015-02-16,5335,498,lead,1210.0,168.18497588680165,0.0
141219,2015-02-16,5336,484,lead,1210.0,165.7960409141137,0.0
141220,2015-02-16,5336,487,lead,1210.0,166.4030879815536,0.0
141221,2015-02-16,5336,492,lead,1210.0,167.42609245046668,0.0
141222,2015-02-16,5336,482,lead,1210.0,165.39419228253453,0.0
141223,2015-02-16,5336,501,lead,1210.0,169.30223443459033,0.0
141224,2015-02-16,5336,499,lead,1210.0,168.88151167793401,0.0
141225,2015-02-16,5336,500,lead,1210.0,169.0916041566702,0.0
141226,2015-02-16,5336,478,lead,1210.0,164.59740882754033,0.0
141227,2015-02-16,5336,472,lead,1210.0,163.41977071358647,0.0
141228,2015-02-16,5337,493,lead,1210.0,168.12333274160446,0.0
141229,2015-02-16,5337,504,lead,1210.0,170.42113034221146,0.0
141230,2015-02-16,5337,482,lead,1210.0,165.8923075112543,0.0
141231,2015-02-16,5337,486,lead,1210.0,166.69569242868755,0.0
141232,2015-02-16,5337,503,lead,1210.0,170.20955114653282,0.0
141233,2015-02-16,5337,488,lead,1210.0,167.1007898730149,0.0
141234,2015-02-16,5337,481,lead,1210.0,165.6928920950228,0.0
141235,2015-02-16,5337,500,lead,1210.0,169.57801178296623,0.0
141236,2015-02-16,5337,501,lead,1210.0,169.7879898777091,0.0
141237,2015-02-16,5337,484,lead,1210.0,166.2928594657092,0.0
141238,2015-02-16,5337,474,lead,1210.0,164.3132425964902,0.0
141239,2015-02-16,5337,487,lead,1210.0,166.8979591210169,0.0
141240,2015-02-16,5337,502,lead,1210.0,169.9985036627689,0.0
141241,2015-02-16,5338,505,lead,1210.0,171.11712700664532,0.0
141242,2015-02-16,5338,482,lead,1210.0,166.39109754325435,0.0
141243,2015-02-16,5338,481,lead,1210.0,166.19232686940077,0.0
141244,2015-02-16,5338,487,lead,1210.0,167.39352024552258,0.0
141245,2015-02-16,5338,489,lead,1210.0,167.79845002627223,0.0
141246,2015-02-16,5338,494,lead,1210.0,168.82053345899465,0.0
141247,2015-02-16,5338,488,lead,1210.0,167.59570427460665,0.0
141248,2015-02-16,5338,483,lead,1210.0,166.59044225134008,0.0
141249,2015-02-16,5338,507,lead,1210.0,171.5416264767648,0.0
141250,2015-02-16,5338,493,lead,1210.0,168.61500957199428,0.0
141251,2015-02-16,5338,503,lead,1210.0,170.69473829057338,0.0
141252,2015-02-16,5338,480,lead,1210.0,165.99413229571357,0.0
141253,2015-02-16,5338,476,lead,1210.0,165.20715645578872,0.0
141254,2015-02-16,5338,506,lead,1210.0,171.32911387822008,0.0
141255,2015-02-16,5338,509,lead,1210.0,171.9682210376798,0.0
141256,2015-02-16,5338,500,lead,1210.0,170.06514733308154,0.0
141257,2015-02-16,5338,485,lead,1210.0,166.99084552612092,0.0
141258,2015-02-16,5338,492,lead,1210.0,168.4100372627088,0.0
141259,2015-02-16,5338,478,lead,1210.0,165.59947973188437,0.0
141260,2015-02-16,5338,504,lead,1210.0,170.90566782237798,0.0
141261,2015-02-16,5339,514,lead,1210.0,173.52256975822863,0.0
141262,2015-02-16,5339,508,lead,1210.0,172.2373448503576,0.0
141263,2015-02-16,5339,509,lead,1210.0,172.45025581499607,0.0
141264,2015-02-16,5339,494,lead,1210.0,169.3122665874746,0.0
141265,2015-02-16,5339,513,lead,1210.0,173.30707882722228,0.0
141266,2015-02-16,5339,488,lead,1210.0,168.0913055378837,0.0
141267,2015-02-16,5339,511,lead,1210.0,172.87763534189864,0.0
141268,2015-02-16,5339,484,lead,1210.0,167.28853323700042,0.0
141269,2015-02-16,5339,485,lead,1210.0,167.48837706054218,0.0
141270,2015-02-16,5339,515,lead,1210.0,173.73857093342153,0.0
141271,2015-02-16,5339,490,lead,1210.0,168.49606838347418,0.0
141272,2015-02-16,5339,510,lead,1210.0,172.66368662198118,0.0
141273,2015-02-16,5339,500,lead,1210.0,170.55300456969783,0.0
141274,2015-02-16,5339,512,lead,1210.0,173.09210005019878,0.0
141275,2015-02-16,5339,480,lead,1210.0,166.49487404982813,0.0
141276,2015-02-16,5339,481,lead,1210.0,166.69242733476443,0.0
141277,2015-02-16,5339,489,lead,1210.0,168.29340725866794,0.0
141278,2015-02-16,5339,507,lead,1210.0,172.02495566231565,0.0
141279,2015-02-16,5339,496,lead,1210.0,169.72366979601273,0.0
141280,2015-02-16,5339,479,lead,1210.0,166.29789852882178,0.0
141281,2015-02-16,5339,506,lead,1210.0,171.81309018992673,0.0
141282,2015-02-16,5339,498,lead,1210.0,170.13725442374346,0.0
141283,2015-02-16,5339,495,lead,1210.0,169.51769451776363,0.0
141284,2015-02-16,5340,495,lead,1210.0,170.0094834036803,0.0
141285,2015-02-16,5340,512,lead,1210.0,173.57294131828223,0.0
141286,2015-02-16,5340,513,lead,1210.0,173.78727545197376,0.0
141287,2015-02-16,5340,515,zinc,43500.0,173.69357126178323,1.0
141288,2015-02-16,5340,479,lead,1210.0,166.79993474857008,0.0
141289,2015-02-16,5340,483,lead,1210.0,167.58874150866077,0.0
141290,2015-02-16,5340,478,lead,1210.0,166.6041764278063,0.0
141291,2015-02-16,5340,568,zinc,43500.0,164.1211627965565,1.0
141292,2015-02-16,5340,509,lead,1210.0,172.93303089257248,0.0
141293,2015-02-16,5340,485,lead,1210.0,167.9865804359463,0.0
141294,2015-02-16,5340,582,zinc,43500.0,161.84825422366956,1.0
141295,2015-02-16,5340,518,zinc,43500.0,173.113554709216,1.0
141296,2015-02-16,5340,500,lead,1210.0,171.04157731747173,0.0
141297,2015-02-16,5340,504,lead,1210.0,171.87693518420522,0.0
141298,2015-02-16,5340,491,lead,1210.0,169.1936448875795,0.0
141299,2015-02-16,5340,514,zinc,43500.0,173.8878690072846,1.0
141300,2015-02-16,5340,521,zinc,43500.0,172.53788706978236,1.0
141301,2015-02-16,5340,520,zinc,43500.0,172.72929037302833,1.0
141302,2015-02-16,5340,523,zinc,43500.0,172.1565463159308,1.0
141303,2015-02-16,5340,488,lead,1210.0,168.58758760528838,0.0
141304,2015-02-16,5340,511,lead,1210.0,173.3591212406694,0.0
141305,2015-02-16,5340,508,lead,1210.0,172.7207644534932,0.0
141306,2015-02-16,5340,480,lead,1210.0,166.9962724601204,0.0
141307,2015-02-16,5340,517,zinc,43500.0,173.3064125022342,1.0
141308,2015-02-16,5340,584,zinc,43500.0,161.532906630621,1.0
141309,2015-02-16,5340,486,lead,1210.0,168.1863516777288,0.0
141310,2015-02-16,5340,502,lead,1210.0,171.4581895413363,0.0
141311,2015-02-16,5340,501,lead,1210.0,171.24961577502017,0.0
141312,2015-02-16,5340,516,zinc,43500.0,173.4997518904597,1.0
141313,2015-02-16,5340,620,zinc,43500.0,156.27710836731933,1.0
141314,2015-02-16,5341,517,zinc,43500.0,172.8011512874949,1.0
141315,2015-02-16,5341,522,zinc,43500.0,171.83911875152214,1.0
141316,2015-02-16,5341,492,lead,1210.0,169.89117948233527,0.0
141317,2015-02-16,5341,505,lead,1210.0,172.57317921341672,0.0
141318,2015-02-16,5341,627,zinc,43500.0,154.7922272168184,1.0
141319,2015-02-16,5341,516,zinc,43500.0,172.99500933304878,1.0
141320,2015-02-16,5341,508,lead,1210.0,173.20491548021144,0.0
141321,2015-02-16,5341,565,zinc,43500.0,164.09296820276234,1.0
141322,2015-02-16,5341,509,lead,1210.0,173.4165400876298,0.0
141323,2015-02-16,5341,523,zinc,43500.0,171.64817519964473,1.0
141324,2015-02-16,5341,515,zinc,43500.0,173.18934743394556,1.0
141325,2015-02-16,5341,526,zinc,43500.0,171.07829995316132,1.0
141326,2015-02-16,5341,493,lead,1210.0,170.09422529143706,0.0
141327,2015-02-16,5341,602,zinc,43500.0,158.2556076824067,1.0
141328,2015-02-16,5341,488,lead,1210.0,169.08454448210966,0.0
141329,2015-02-16,5341,507,lead,1210.0,172.99381252057617,0.0
141330,2015-02-16,5341,600,zinc,43500.0,158.54997783691863,1.0
141331,2015-02-16,5341,514,zinc,43500.0,173.3841639720404,1.0
141332,2015-02-16,5341,486,lead,1210.0,168.68458381627207,0.0
141333,2015-02-16,5341,528,zinc,43500.0,170.7008624351796,1.0
141334,2015-02-16,5341,521,zinc,43500.0,172.03055213508688,1.0
141335,2015-02-16,5341,571,zinc,43500.0,163.09171078209172,1.0
141336,2015-02-16,5341,520,zinc,43500.0,172.2224737130545,1.0
141337,2015-02-16,5341,567,zinc,43500.0,163.75694639390403,1.0
141338,2015-02-16,5341,490,lead,1210.0,169.48674835826537,0.0
141339,2015-02-16,5341,496,lead,1210.0,170.7066599438397,0.0
141340,2015-02-16,5341,525,zinc,43500.0,171.26776415551345,1.0
141341,2015-02-16,5341,616,zinc,43500.0,156.26606688619202,1.0
141342,2015-02-16,5341,504,lead,1210.0,172.36365271170126,0.0
141343,2015-02-16,5341,502,lead,1210.0,171.94618966047915,0.0
141344,2015-02-16,5341,519,zinc,43500.0,172.41488185126005,1.0
141345,2015-02-16,5341,570,zinc,43500.0,163.25716433021628,1.0
141346,2015-02-16,5341,518,zinc,43500.0,172.60777491868683,1.0
141347,2015-02-16,5341,503,lead,1210.0,172.15465554932445,0.0
141348,2015-02-16,5342,521,zinc,43500.0,171.52381776947956,1.0
141349,2015-02-16,5342,615,zinc,43500.0,155.85037268595363,1.0
141350,2015-02-16,5342,619,zinc,43500.0,155.30074742033796,1.0
141351,2015-02-16,5342,531,zinc,43500.0,169.62652491615378,1.0
141352,2015-02-16,5342,514,zinc,43500.0,172.88107599340677,1.0
141353,2015-02-16,5342,496,lead,1210.0,171.199196108131,0.0
141354,2015-02-16,5342,579,zinc,43500.0,161.2524645092228,1.0
141355,2015-02-16,5342,526,zinc,43500.0,170.56896413625574,1.0
141356,2015-02-16,5342,604,zinc,43500.0,157.41523855590435,1.0
141357,2015-02-16,5342,628,zinc,43500.0,154.10276695057027,1.0
141358,2015-02-16,5342,629,zinc,43500.0,153.9730039036882,1.0
141359,2015-02-16,5342,523,zinc,43500.0,171.1403998556139,1.0
141360,2015-02-16,5342,612,zinc,43500.0,156.2694364367667,1.0
141361,2015-02-16,5342,527,zinc,43500.0,170.37947649248167,1.0
141362,2015-02-16,5342,510,zinc,43500.0,173.6671790962705,1.0
141363,2015-02-16,5342,494,lead,1210.0,170.79163213979717,0.0
141364,2015-02-16,5342,512,zinc,43500.0,173.2731802861139,1.0
141365,2015-02-16,5342,520,zinc,43500.0,171.71626000635376,1.0
141366,2015-02-16,5342,572,zinc,43500.0,162.39392120742656,1.0
141367,2015-02-16,5342,519,zinc,43500.0,171.90918890375661,1.0
141368,2015-02-16,5342,524,zinc,43500.0,170.94942747571656,1.0
141369,2015-02-16,5342,491,lead,1210.0,170.18440579241286,0.0
141370,2015-02-16,5342,493,lead,1210.0,170.58867211226243,0.0
141371,2015-02-16,5342,529,zinc,43500.0,170.00199756915865,1.0
141372,2015-02-16,5342,508,lead,1210.0,173.68979181409577,0.0
141373,2015-02-16,5342,490,lead,1210.0,169.98310344085323,0.0
141374,2015-02-16,5342,525,zinc,43500.0,170.7589483504774,1.0
141375,2015-02-16,5342,577,zinc,43500.0,161.57568187369264,1.0
141376,2015-02-16,5342,575,zinc,43500.0,161.90123678340595,1.0
141377,2015-02-16,5342,507,lead,1210.0,173.479327915048,0.0
141378,2015-02-16,5342,522,zinc,43500.0,171.3318638369109,1.0
141379,2015-02-16,5342,506,lead,1210.0,173.26938748424715,0.0
141380,2015-02-16,5342,515,zinc,43500.0,172.6857383363723,1.0
141381,2015-02-16,5342,610,zinc,43500.0,156.55204554401038,1.0
141382,2015-02-16,5342,495,lead,1210.0,170.9951407918735,0.0
141383,2015-02-16,5342,528,zinc,43500.0,170.19048708162393,1.0
141384,2015-02-16,5342,613,zinc,43500.0,156.12910011860023,1.0
141385,2015-02-16,5342,511,zinc,43500.0,173.46994368385535,1.0
141386,2015-02-16,5343,496,lead,1210.0,171.69241837123892,0.0
141387,2015-02-16,5343,498,lead,1210.0,172.10089189443937,0.0
141388,2015-02-16,5343,511,zinc,43500.0,172.96904869478553,1.0
141389,2015-02-16,5343,529,zinc,43500.0,169.4916891234982,1.0
141390,2015-02-16,5343,516,zinc,43500.0,171.9873667859442,1.0
141391,2015-02-16,5343,524,zinc,43500.0,170.4417304998958,1.0
141392,2015-02-16,5343,522,zinc,43500.0,170.82521242643904,1.0
141393,2015-02-16,5343,526,zinc,43500.0,170.0602221136378,1.0
141394,2015-02-16,5343,513,zinc,43500.0,172.57494848562283,1.0
141395,2015-02-16,5343,519,zinc,43500.0,171.4041066418612,1.0
141396,2015-02-16,5343,608,zinc,43500.0,156.2872070622656,1.0
141397,2015-02-16,5343,499,lead,1210.0,172.30594051229357,0.0
141398,2015-02-16,5343,495,lead,1210.0,171.48899734125288,0.0
141399,2015-02-16,5343,528,zinc,43500.0,169.68070061055684,1.0
141400,2015-02-16,5343,535,zinc,43500.0,168.36821584837293,1.0
141401,2015-02-16,5343,615,zinc,43500.0,155.29709576173605,1.0
141402,2015-02-16,5343,534,zinc,43500.0,168.55419156968796,1.0
141403,2015-02-16,5343,502,lead,1210.0,172.92431062468026,0.0
141404,2015-02-16,5343,518,zinc,43500.0,171.59804378356134,1.0
141405,2015-02-16,5343,576,zinc,43500.0,161.20372188316531,1.0
141406,2015-02-16,5343,630,zinc,43500.0,153.2838788889107,1.0
141407,2015-02-16,5343,527,zinc,43500.0,169.8702121658135,1.0
141408,2015-02-16,5343,532,zinc,43500.0,168.92767187332396,1.0
141409,2015-02-16,5343,537,zinc,43500.0,167.9978017479866,1.0
141410,2015-02-16,5343,501,lead,1210.0,172.71765180275912,0.0
141411,2015-02-16,5343,493,lead,1210.0,171.08379646311013,0.0
141412,2015-02-16,5343,609,zinc,43500.0,156.14382764055173,1.0
141413,2015-02-16,5343,531,zinc,43500.0,169.11517307169933,1.0
141414,2015-02-16,5343,613,zinc,43500.0,155.57674802731418,1.0
141415,2015-02-16,5343,521,zinc,43500.0,171.01768931151648,1.0
141416,2015-02-16,5343,525,zinc,43500.0,170.25072878147864,1.0
141417,2015-02-16,5343,514,zinc,43500.0,172.37861047403644,1.0
141418,2015-02-16,5343,614,zinc,43500.0,155.4365964648227,1.0
141419,2015-02-16,5343,506,lead,1210.0,173.75625569520057,0.0
141420,2015-02-16,5343,497,lead,1210.0,171.89638386887052,0.0
141421,2015-02-16,5343,509,zinc,43500.0,173.36503699383135,1.0
141422,2015-02-16,5343,533,zinc,43500.0,168.74067747580892,1.0
141423,2015-02-16,5343,574,zinc,43500.0,161.53144345292938,1.0
141424,2015-02-16,5343,536,zinc,43500.0,168.18275200811848,1.0
141425,2015-02-16,5343,494,lead,1210.0,171.28612272264002,0.0
141426,2015-02-16,5344,532,zinc,43500.0,168.41638285123548,1.0
141427,2015-02-16,5344,529,zinc,43500.0,168.98197240309605,1.0
141428,2015-02-16,5344,500,lead,1210.0,173.002902047634,0.0
141429,2015-02-16,5344,520,zinc,43500.0,170.7056629024995,1.0
141430,2015-02-16,5344,619,zinc,43500.0,154.1908651536926,1.0
141431,2015-02-16,5344,615,zinc,43500.0,154.7441699609444,1.0
141432,2015-02-16,5344,498,lead,1210.0,172.59353071119688,0.0
141433,2015-02-16,5344,495,lead,1210.0,171.98353125948935,0.0
141434,2015-02-16,5344,501,lead,1210.0,173.208393468472,0.0
141435,2015-02-16,5344,502,lead,1210.0,173.41441950805907,0.0
141436,2015-02-16,5344,530,zinc,43500.0,168.7929383779732,1.0
141437,2015-02-16,5344,617,zinc,43500.0,154.46620261769365,1.0
141438,2015-02-16,5344,503,lead,1210.0,173.6209782592718,0.0
141439,2015-02-16,5344,513,zinc,43500.0,172.07363670623872,1.0
141440,2015-02-16,5344,531,zinc,43500.0,168.60440796232152,1.0
141441,2015-02-16,5344,496,lead,1210.0,172.18632083723452,0.0
141442,2015-02-16,5344,620,zinc,43500.0,154.05418704521958,1.0
141443,2015-02-16,5344,537,zinc,43500.0,167.48389640209845,1.0
141444,2015-02-16,5344,534,zinc,43500.0,168.04185533820603,1.0
141445,2015-02-16,5344,511,zinc,43500.0,172.46878859417126,1.0
141446,2015-02-16,5344,614,zinc,43500.0,154.88413541070062,1.0
141447,2015-02-16,5344,618,zinc,43500.0,154.32820426648965,1.0
141448,2015-02-16,5344,499,lead,1210.0,172.79794715677505,0.0
141449,2015-02-16,5344,536,zinc,43500.0,167.66936945943118,1.0
141450,2015-02-16,5344,533,zinc,43500.0,168.22886474282984,1.0
141451,2015-02-16,5344,521,zinc,43500.0,170.51217215671795,1.0
141452,2015-02-16,5344,535,zinc,43500.0,167.85535634141695,1.0
141453,2015-02-16,5344,613,zinc,43500.0,155.02475301445196,1.0
141454,2015-02-16,5344,616,zinc,43500.0,154.60485843922885,1.0
141455,2015-02-16,5344,607,zinc,43500.0,155.88205430497928,1.0
141456,2015-02-16,5345,618,zinc,43500.0,153.77423804017366,1.0
141457,2015-02-16,5345,503,zinc,43500.0,173.5727514876648,1.0
141458,2015-02-16,5345,515,zinc,43500.0,171.17865364841944,1.0
141459,2015-02-16,5345,505,zinc,43500.0,173.1690694410054,1.0
141460,2015-02-16,5345,534,zinc,43500.0,167.530103600054,1.0
141461,2015-02-16,5345,519,zinc,43500.0,170.3957958904607,1.0
141462,2015-02-16,5345,509,zinc,43500.0,172.3672651645782,1.0
141463,2015-02-16,5345,533,zinc,43500.0,167.71763904272453,1.0
141464,2015-02-16,5345,508,zinc,43500.0,172.56701720300902,1.0
141465,2015-02-16,5345,523,zinc,43500.0,169.620701930693,1.0
141466,2015-02-16,5345,513,zinc,43500.0,171.57296070324588,1.0
141467,2015-02-16,5345,617,zinc,43500.0,153.91270016374918,1.0
141468,2015-02-16,5345,612,zinc,43500.0,154.6148572118737,1.0
141469,2015-02-16,5345,536,zinc,43500.0,167.1565662968727,1.0
141470,2015-02-16,5345,502,zinc,43500.0,173.77528183304457,1.0
141471,2015-02-16,5345,511,zinc,43500.0,171.9691689227063,1.0
141472,2015-02-16,5345,504,zinc,43500.0,173.37068015332974,1.0
141473,2015-02-16,5345,611,zinc,43500.0,154.75724537876255,1.0
141474,2015-02-16,5345,510,zinc,43500.0,172.16798185994494,1.0
141475,2015-02-16,5345,616,zinc,43500.0,154.05182109935947,1.0
141476,2015-02-16,5345,538,zinc,43500.0,166.78508523623535,1.0
141477,2015-02-16,5345,506,zinc,43500.0,172.96792096548273,1.0
141478,2015-02-16,5345,507,zinc,43500.0,172.76723634535745,1.0
141479,2015-02-16,5346,542,zinc,43500.0,165.5329647681702,1.0
141480,2015-02-16,5346,572,zinc,43500.0,160.2670539833609,1.0
141481,2015-02-16,5346,569,zinc,43500.0,160.7710262996625,1.0
141482,2015-02-16,5346,606,zinc,43500.0,154.9309413416342,1.0
141483,2015-02-16,5346,511,zinc,43500.0,171.4701952785274,1.0
141484,2015-02-16,5346,575,zinc,43500.0,159.76828629292677,1.0
141485,2015-02-16,5346,611,zinc,43500.0,154.2069240187741,1.0
141486,2015-02-16,5346,521,zinc,43500.0,169.50299362744667,1.0
141487,2015-02-16,5346,570,zinc,43500.0,160.60246025551078,1.0
141488,2015-02-16,5346,509,zinc,43500.0,171.86935242414282,1.0
141489,2015-02-16,5346,573,zinc,43500.0,160.10021737772055,1.0
141490,2015-02-16,5346,544,zinc,43500.0,165.16668300898314,1.0
141491,2015-02-16,5346,525,zinc,43500.0,168.72970133563575,1.0
141492,2015-02-16,5346,610,zinc,43500.0,154.35043610984428,1.0
141493,2015-02-16,5346,562,zinc,43500.0,161.96692755398396,1.0
141494,2015-02-16,5346,536,zinc,43500.0,166.64434786916132,1.0
141495,2015-02-16,5346,523,zinc,43500.0,169.11536343742878,1.0
141496,2015-02-16,5346,507,zinc,43500.0,172.27038434019437,1.0
141497,2015-02-16,5346,526,zinc,43500.0,168.53761255239564,1.0
141498,2015-02-16,5346,540,zinc,43500.0,165.90134547744864,1.0
141499,2015-02-16,5346,567,zinc,43500.0,161.1098751586466,1.0
141500,2015-02-16,5347,610,zinc,43500.0,153.80096848071602,1.0
141501,2015-02-16,5347,611,zinc,43500.0,153.65697748324098,1.0
141502,2015-02-16,5347,529,zinc,43500.0,167.45642659627,1.0
141503,2015-02-16,5347,515,zinc,43500.0,170.17710458402345,1.0
141504,2015-02-16,5347,546,zinc,43500.0,164.2855921473493,1.0
141505,2015-02-16,5347,518,zinc,43500.0,169.58604757352288,1.0
141506,2015-02-16,5347,513,zinc,43500.0,170.5735384132929,1.0
141507,2015-02-16,5347,563,zinc,43500.0,161.2685502175571,1.0
141508,2015-02-16,5347,607,zinc,43500.0,154.23682652931967,1.0
141509,2015-02-16,5347,526,zinc,43500.0,168.03129974022033,1.0
141510,2015-02-16,5347,538,zinc,43500.0,165.75912202580463,1.0
141511,2015-02-16,5347,528,zinc,43500.0,167.64755089941625,1.0
141512,2015-02-16,5347,516,zinc,43500.0,169.97960474184887,1.0
141513,2015-02-16,5347,511,zinc,43500.0,170.9718733178419,1.0
141514,2015-02-16,5347,547,zinc,43500.0,164.10377675990577,1.0
141515,2015-02-16,5347,609,zinc,43500.0,153.94560820759773,1.0
141516,2015-02-16,5347,564,zinc,43500.0,161.09605382200778,1.0
141517,2015-02-16,5347,548,zinc,43500.0,163.92249523665487,1.0
141518,2015-02-16,5347,524,zinc,43500.0,168.41703746581788,1.0
141519,2015-02-16,5347,539,zinc,43500.0,165.57309936616693,1.0
141520,2015-02-16,5347,565,zinc,43500.0,160.92412181735932,1.0
141521,2015-02-16,5348,611,zinc,43500.0,153.10740981116123,1.0
141522,2015-02-16,5348,541,zinc,43500.0,164.68891895503495,1.0
141523,2015-02-16,5348,530,zinc,43500.0,166.75797478718394,1.0
141524,2015-02-16,5348,515,zinc,43500.0,169.6772991426853,1.0
141525,2015-02-16,5348,545,zinc,43500.0,163.95211746047542,1.0
141526,2015-02-16,5348,531,zinc,43500.0,166.56732273317002,1.0
141527,2015-02-16,5348,544,zinc,43500.0,164.1355263407258,1.0
141528,2015-02-16,5348,522,zinc,43500.0,168.3011984710358,1.0
141529,2015-02-16,5348,609,zinc,43500.0,153.3970057263218,1.0
141530,2015-02-16,5348,549,zinc,43500.0,163.22380606077164,1.0
141531,2015-02-16,5348,524,zinc,43500.0,167.9124154841612,1.0
141532,2015-02-16,5348,546,zinc,43500.0,163.76923920766015,1.0
141533,2015-02-16,5348,520,zinc,43500.0,168.69194330398452,1.0
141534,2015-02-16,5348,513,zinc,43500.0,170.07480346606314,1.0
141535,2015-02-16,5348,543,zinc,43500.0,164.3194640678835,1.0
141536,2015-02-16,5348,532,zinc,43500.0,166.37717665172497,1.0
141537,2015-02-16,5348,610,zinc,43500.0,153.25188279074595,1.0
141538,2015-02-16,5349,542,zinc,43500.0,163.99028612946103,1.0
141539,2015-02-16,5349,573,zinc,43500.0,158.50865588974878,1.0
