,date,lat_bin,lon_bin,Element,Element_value,Element_dis
141402,2015-02-16,5343,534,zinc,43500.0,168.55419156968796
141403,2015-02-16,5343,502,lead,1210.0,172.92431062468026
141404,2015-02-16,5343,518,zinc,43500.0,171.59804378356134
141405,2015-02-16,5343,576,zinc,43500.0,161.20372188316531
141406,2015-02-16,5343,630,zinc,43500.0,153.2838788889107
141407,2015-02-16,5343,527,zinc,43500.0,169.8702121658135
141408,2015-02-16,5343,532,zinc,43500.0,168.92767187332396
141409,2015-02-16,5343,537,zinc,43500.0,167.9978017479866
141410,2015-02-16,5343,501,lead,1210.0,172.71765180275912
141411,2015-02-16,5343,493,lead,1210.0,171.08379646311013
141412,2015-02-16,5343,609,zinc,43500.0,156.14382764055173
141413,2015-02-16,5343,531,zinc,43500.0,169.11517307169933
141414,2015-02-16,5343,613,zinc,43500.0,155.57674802731418
141415,2015-02-16,5343,521,zinc,43500.0,171.01768931151648
141416,2015-02-16,5343,525,zinc,43500.0,170.25072878147864
141417,2015-02-16,5343,514,zinc,43500.0,172.37861047403644
141418,2015-02-16,5343,614,zinc,43500.0,155.4365964648227
141419,2015-02-16,5343,506,lead,1210.0,173.75625569520057
141420,2015-02-16,5343,497,lead,1210.0,171.89638386887052
141421,2015-02-16,5343,509,zinc,43500.0,173.36503699383135
141422,2015-02-16,5343,533,zinc,43500.0,168.74067747580892
141423,2015-02-16,5343,574,zinc,43500.0,161.53144345292938
141424,2015-02-16,5343,536,zinc,43500.0,168.18275200811848
141425,2015-02-16,5343,494,lead,1210.0,171.28612272264002
141426,2015-02-16,5344,532,zinc,43500.0,168.41638285123548
141427,2015-02-16,5344,529,zinc,43500.0,168.98197240309605
141428,2015-02-16,5344,500,lead,1210.0,173.002902047634
141429,2015-02-16,5344,520,zinc,43500.0,170.7056629024995
141430,2015-02-16,5344,619,zinc,43500.0,154.1908651536926
141431,2015-02-16,5344,615,zinc,43500.0,154.7441699609444
141432,2015-02-16,5344,498,lead,1210.0,172.59353071119688
141433,2015-02-16,5344,495,lead,1210.0,171.98353125948935
141434,2015-02-16,5344,501,lead,1210.0,173.208393468472
141435,2015-02-16,5344,502,lead,1210.0,173.41441950805907
141436,2015-02-16,5344,530,zinc,43500.0,168.7929383779732
141437,2015-02-16,5344,617,zinc,43500.0,154.46620261769365
141438,2015-02-16,5344,503,lead,1210.0,173.6209782592718
141439,2015-02-16,5344,513,zinc,43500.0,172.07363670623872
141440,2015-02-16,5344,531,zinc,43500.0,168.60440796232152
141441,2015-02-16,5344,496,lead,1210.0,172.18632083723452
141442,2015-02-16,5344,620,zinc,43500.0,154.05418704521958
141443,2015-02-16,5344,537,zinc,43500.0,167.48389640209845
141444,2015-02-16,5344,534,zinc,43500.0,168.04185533820603
141445,2015-02-16,5344,511,zinc,43500.0,172.46878859417126
141446,2015-02-16,5344,614,zinc,43500.0,154.88413541070062
141447,2015-02-16,5344,618,zinc,43500.0,154.32820426648965
141448,2015-02-16,5344,499,lead,1210.0,172.79794715677505
141449,2015-02-16,5344,536,zinc,43500.0,167.66936945943118
141450,2015-02-16,5344,533,zinc,43500.0,168.22886474282984
141451,2015-02-16,5344,521,zinc,43500.0,170.51217215671795
141452,2015-02-16,5344,535,zinc,43500.0,167.85535634141695
141453,2015-02-16,5344,613,zinc,43500.0,155.02475301445196
141454,2015-02-16,5344,616,zinc,43500.0,154.60485843922885
141455,2015-02-16,5344,607,zinc,43500.0,155.88205430497928
141456,2015-02-16,5345,618,zinc,43500.0,153.77423804017366
141457,2015-02-16,5345,503,zinc,43500.0,173.5727514876648
141458,2015-02-16,5345,515,zinc,43500.0,171.17865364841944
141459,2015-02-16,5345,505,zinc,43500.0,173.1690694410054
141460,2015-02-16,5345,534,zinc,43500.0,167.530103600054
141461,2015-02-16,5345,519,zinc,43500.0,170.3957958904607
141462,2015-02-16,5345,509,zinc,43500.0,172.3672651645782
141463,2015-02-16,5345,533,zinc,43500.0,167.71763904272453
141464,2015-02-16,5345,508,zinc,43500.0,172.56701720300902
141465,2015-02-16,5345,523,zinc,43500.0,169.620701930693
141466,2015-02-16,5345,513,zinc,43500.0,171.57296070324588
141467,2015-02-16,5345,617,zinc,43500.0,153.91270016374918
141468,2015-02-16,5345,612,zinc,43500.0,154.6148572118737
141469,2015-02-16,5345,536,zinc,43500.0,167.1565662968727
141470,2015-02-16,5345,502,zinc,43500.0,173.77528183304457
141471,2015-02-16,5345,511,zinc,43500.0,171.9691689227063
141472,2015-02-16,5345,504,zinc,43500.0,173.37068015332974
141473,2015-02-16,5345,611,zinc,43500.0,154.75724537876255
141474,2015-02-16,5345,510,zinc,43500.0,172.16798185994494
141475,2015-02-16,5345,616,zinc,43500.0,154.05182109935947
141476,2015-02-16,5345,538,zinc,43500.0,166.78508523623535
141477,2015-02-16,5345,506,zinc,43500.0,172.96792096548273
141478,2015-02-16,5345,507,zinc,43500.0,172.76723634535745
141479,2015-02-16,5346,542,zinc,43500.0,165.5329647681702
141480,2015-02-16,5346,572,zinc,43500.0,160.2670539833609
141481,2015-02-16,5346,569,zinc,43500.0,160.7710262996625
141482,2015-02-16,5346,606,zinc,43500.0,154.9309413416342
141483,2015-02-16,5346,511,zinc,43500.0,171.4701952785274
141484,2015-02-16,5346,575,zinc,43500.0,159.76828629292677
141485,2015-02-16,5346,611,zinc,43500.0,154.2069240187741
141486,2015-02-16,5346,521,zinc,43500.0,169.50299362744667
141487,2015-02-16,5346,570,zinc,43500.0,160.60246025551078
141488,2015-02-16,5346,509,zinc,43500.0,171.86935242414282
141489,2015-02-16,5346,573,zinc,43500.0,160.10021737772055
141490,2015-02-16,5346,544,zinc,43500.0,165.16668300898314
141491,2015-02-16,5346,525,zinc,43500.0,168.72970133563575
141492,2015-02-16,5346,610,zinc,43500.0,154.35043610984428
141493,2015-02-16,5346,562,zinc,43500.0,161.96692755398396
141494,2015-02-16,5346,536,zinc,43500.0,166.64434786916132
141495,2015-02-16,5346,523,zinc,43500.0,169.11536343742878
141496,2015-02-16,5346,507,zinc,43500.0,172.27038434019437
141497,2015-02-16,5346,526,zinc,43500.0,168.53761255239564
141498,2015-02-16,5346,540,zinc,43500.0,165.90134547744864
141499,2015-02-16,5346,567,zinc,43500.0,161.1098751586466
141500,2015-02-16,5347,610,zinc,43500.0,153.80096848071602
141501,2015-02-16,5347,611,zinc,43500.0,153.65697748324098
141502,2015-02-16,5347,529,zinc,43500.0,167.45642659627
141503,2015-02-16,5347,515,zinc,43500.0,170.17710458402345
141504,2015-02-16,5347,546,zinc,43500.0,164.2855921473493
141505,2015-02-16,5347,518,zinc,43500.0,169.58604757352288
141506,2015-02-16,5347,513,zinc,43500.0,170.5735384132929
141507,2015-02-16,5347,563,zinc,43500.0,161.2685502175571
141508,2015-02-16,5347,607,zinc,43500.0,154.23682652931967
141509,2015-02-16,5347,526,zinc,43500.0,168.03129974022033
141510,2015-02-16,5347,538,zinc,43500.0,165.75912202580463
141511,2015-02-16,5347,528,zinc,43500.0,167.64755089941625
141512,2015-02-16,5347,516,zinc,43500.0,169.97960474184887
141513,2015-02-16,5347,511,zinc,43500.0,170.9718733178419
141514,2015-02-16,5347,547,zinc,43500.0,164.10377675990577
141515,2015-02-16,5347,609,zinc,43500.0,153.94560820759773
141516,2015-02-16,5347,564,zinc,43500.0,161.09605382200778
141517,2015-02-16,5347,548,zinc,43500.0,163.92249523665487
141518,2015-02-16,5347,524,zinc,43500.0,168.41703746581788
141519,2015-02-16,5347,539,zinc,43500.0,165.57309936616693
141520,2015-02-16,5347,565,zinc,43500.0,160.92412181735932
141521,2015-02-16,5348,611,zinc,43500.0,153.10740981116123
141522,2015-02-16,5348,541,zinc,43500.0,164.68891895503495
141523,2015-02-16,5348,530,zinc,43500.0,166.75797478718394
141524,2015-02-16,5348,515,zinc,43500.0,169.6772991426853
141525,2015-02-16,5348,545,zinc,43500.0,163.95211746047542
141526,2015-02-16,5348,531,zinc,43500.0,166.56732273317002
141527,2015-02-16,5348,544,zinc,43500.0,164.1355263407258
141528,2015-02-16,5348,522,zinc,43500.0,168.3011984710358
141529,2015-02-16,5348,609,zinc,43500.0,153.3970057263218
141530,2015-02-16,5348,549,zinc,43500.0,163.22380606077164
141531,2015-02-16,5348,524,zinc,43500.0,167.9124154841612
141532,2015-02-16,5348,546,zinc,43500.0,163.76923920766015
141533,2015-02-16,5348,520,zinc,43500.0,168.69194330398452
141534,2015-02-16,5348,513,zinc,43500.0,170.07480346606314
141535,2015-02-16,5348,543,zinc,43500.0,164.3194640678835
141536,2015-02-16,5348,532,zinc,43500.0,166.37717665172497
141537,2015-02-16,5348,610,zinc,43500.0,153.25188279074595
141538,2015-02-16,5349,542,zinc,43500.0,163.99028612946103
141539,2015-02-16,5349,573,zinc,43500.0,158.50865588974878
141540,2015-02-16,5349,550,zinc,43500.0,162.52515909347687
141541,2015-02-16,5349,548,zinc,43500.0,162.88823730645615
141542,2015-02-16,5349,532,zinc,43500.0,165.86889000473823
141543,2015-02-16,5349,547,zinc,43500.0,163.07058179617084
141544,2015-02-16,5349,528,zinc,43500.0,166.6346505439218
141545,2015-02-16,5349,549,zinc,43500.0,162.70642913770715
141546,2015-02-16,5349,575,zinc,43500.0,158.17362449079553
141547,2015-02-16,5349,545,zinc,43500.0,163.4368725380536
141548,2015-02-16,5349,579,zinc,43500.0,157.5106064373215
141549,2015-02-16,5349,581,zinc,43500.0,157.18264955250373
141550,2015-02-16,5349,517,zinc,43500.0,168.78148213400965
141551,2015-02-16,5349,519,zinc,43500.0,168.38674474164736
141552,2015-02-16,5349,552,zinc,43500.0,162.16424060624385
141553,2015-02-16,5349,544,zinc,43500.0,163.62081519701587
141554,2015-02-16,5349,526,zinc,43500.0,167.02054307472133
141555,2015-02-16,5349,555,zinc,43500.0,161.62694405099305
141556,2015-02-16,5349,531,zinc,43500.0,166.05957271513128
141557,2015-02-16,5349,577,zinc,43500.0,157.84093638155358
141558,2015-02-16,5349,595,zinc,43500.0,154.95465119931683
141559,2015-02-16,5349,551,zinc,43500.0,162.34442898001902
141560,2015-02-16,5349,574,zinc,43500.0,158.34084820796323
141561,2015-02-16,5349,570,zinc,43500.0,159.01556416909537
141562,2015-02-16,5349,546,zinc,43500.0,163.25346080604305
141563,2015-02-16,5349,527,zinc,43500.0,166.8273472376901
141564,2015-02-16,5349,571,zinc,43500.0,158.84601572422082
141565,2015-02-16,5349,604,zinc,43500.0,153.5865411192879
141566,2015-02-16,5349,529,zinc,43500.0,166.44245473096174
141567,2015-02-16,5349,553,zinc,43500.0,161.98459578367184
141568,2015-02-16,5350,596,zinc,43500.0,154.2587679106534
141569,2015-02-16,5350,533,zinc,43500.0,165.17050659603615
141570,2015-02-16,5350,563,zinc,43500.0,159.69418565807763
141571,2015-02-16,5350,554,zinc,43500.0,161.2860202349198
141572,2015-02-16,5350,602,zinc,43500.0,153.34177254941662
141573,2015-02-16,5350,566,zinc,43500.0,159.17366244786928
141574,2015-02-16,5350,551,zinc,43500.0,161.826554363482
141575,2015-02-16,5350,587,zinc,43500.0,155.67639065161475
141576,2015-02-16,5350,580,zinc,43500.0,156.81316372256782
141577,2015-02-16,5350,571,zinc,43500.0,158.31754292215857
141578,2015-02-16,5350,544,zinc,43500.0,163.10668947982182
141579,2015-02-16,5350,560,zinc,43500.0,160.2197862620473
141580,2015-02-16,5350,530,zinc,43500.0,165.74417058268932
141581,2015-02-16,5350,542,zinc,43500.0,163.47723420797283
141582,2015-02-16,5350,582,zinc,43500.0,156.48536379786174
141583,2015-02-16,5350,568,zinc,43500.0,158.8294924675448
141584,2015-02-16,5350,556,zinc,43500.0,160.9283990151341
141585,2015-02-16,5350,579,zinc,43500.0,156.97795844841448
141586,2015-02-16,5350,600,zinc,43500.0,153.64490839410138
141587,2015-02-16,5350,578,zinc,43500.0,157.143347178865
141588,2015-02-16,5350,581,zinc,43500.0,156.64896487935033
141589,2015-02-16,5350,565,zinc,43500.0,159.34660294240666
141590,2015-02-16,5350,534,zinc,43500.0,164.98030246096812
141591,2015-02-16,5350,567,zinc,43500.0,159.00129167012597
141592,2015-02-16,5350,564,zinc,43500.0,159.52011129729627
141593,2015-02-16,5350,558,zinc,43500.0,160.57298278985235
141594,2015-02-16,5350,599,zinc,43500.0,153.79742762414344
141595,2015-02-16,5350,589,zinc,43500.0,155.35705159485124
141596,2015-02-16,5350,585,zinc,43500.0,155.9981659294783
141597,2015-02-16,5350,569,zinc,43500.0,158.65826670036387
141598,2015-02-16,5350,583,zinc,43500.0,156.322362358209
141599,2015-02-16,5350,547,zinc,43500.0,162.55484750035754
141600,2015-02-16,5350,577,zinc,43500.0,157.30932803703243
141601,2015-02-16,5350,574,zinc,43500.0,157.81080462741556
141602,2015-02-16,5350,586,zinc,43500.0,155.83697470504848
141603,2015-02-16,5350,546,zinc,43500.0,162.73826240528084
141604,2015-02-16,5350,548,zinc,43500.0,162.37196742940498
141605,2015-02-16,5350,584,zinc,43500.0,156.15996244144074
141606,2015-02-16,5350,549,zinc,43500.0,162.18962400532575
141607,2015-02-16,5350,555,zinc,43500.0,161.10693491813552
141608,2015-02-16,5350,550,zinc,43500.0,162.00781904384826
141609,2015-02-16,5350,573,zinc,43500.0,157.97913525262177
141610,2015-02-16,5350,559,zinc,43500.0,160.3961061433405
141611,2015-02-16,5350,536,zinc,43500.0,164.6014305905687
141612,2015-02-16,5350,593,zinc,43500.0,154.72574247095517
141613,2015-02-16,5350,553,zinc,43500.0,161.4656531337586
141614,2015-02-16,5350,532,zinc,43500.0,165.36122050451374
141615,2015-02-16,5350,562,zinc,43500.0,159.86882417232718
141616,2015-02-16,5350,557,zinc,43500.0,160.75041436014547
141617,2015-02-16,5350,597,zinc,43500.0,154.10435926897836
141618,2015-02-16,5350,561,zinc,43500.0,160.04402498971302
141619,2015-02-16,5350,576,zinc,43500.0,157.47589914723437
141620,2015-02-16,5350,552,zinc,43500.0,161.64583178547304
141621,2015-02-16,5351,542,zinc,43500.0,162.964778679856
141622,2015-02-16,5351,583,zinc,43500.0,155.7881223661624
141623,2015-02-16,5351,587,zinc,43500.0,155.1400809494949
141624,2015-02-16,5351,543,zinc,43500.0,162.7787027773371
141625,2015-02-16,5351,555,zinc,43500.0,160.58748629750664
141626,2015-02-16,5351,559,zinc,43500.0,159.8745182556045
141627,2015-02-16,5351,575,zinc,43500.0,157.11299516413257
141628,2015-02-16,5351,584,zinc,43500.0,155.62520379542025
141629,2015-02-16,5351,579,zinc,43500.0,156.4458008493522
141630,2015-02-16,5351,552,zinc,43500.0,161.12799189985537
141631,2015-02-16,5351,572,zinc,43500.0,157.61956290739172
141632,2015-02-16,5351,558,zinc,43500.0,160.05192906821472
141633,2015-02-16,5351,576,zinc,43500.0,156.94531109522507
141634,2015-02-16,5351,554,zinc,43500.0,160.7671074725284
141635,2015-02-16,5351,566,zinc,43500.0,158.64834889282642
141636,2015-02-16,5351,541,zinc,43500.0,163.15138064023864
141637,2015-02-16,5351,562,zinc,43500.0,159.34563657189062
141638,2015-02-16,5351,565,zinc,43500.0,158.82182008620765
141639,2015-02-16,5351,569,zinc,43500.0,158.13136439874268
141640,2015-02-16,5351,582,zinc,43500.0,155.95164325238048
141641,2015-02-16,5351,535,zinc,43500.0,164.28193866746417
141642,2015-02-16,5351,538,zinc,43500.0,163.71432481738594
141643,2015-02-16,5351,594,zinc,43500.0,154.0295631385443
141644,2015-02-16,5351,557,zinc,43500.0,160.22989524703294
141645,2015-02-16,5351,561,zinc,43500.0,159.5213701493938
141646,2015-02-16,5351,577,zinc,43500.0,156.77821609364236
141647,2015-02-16,5351,588,zinc,43500.0,154.97959061820964
141648,2015-02-16,5351,589,zinc,43500.0,154.81971209503834
141649,2015-02-16,5351,570,zinc,43500.0,157.96018550940644
141650,2015-02-16,5351,560,zinc,43500.0,159.69766466370305
141651,2015-02-16,5351,556,zinc,43500.0,160.40841493999145
141652,2015-02-16,5351,592,zinc,43500.0,154.34376638271954
141653,2015-02-16,5351,568,zinc,43500.0,158.30311917604942
141654,2015-02-16,5351,590,zinc,43500.0,154.66044728057804
141655,2015-02-16,5351,563,zinc,43500.0,159.17046579268563
141656,2015-02-16,5351,571,zinc,43500.0,157.78958438578366
141657,2015-02-16,5351,539,zinc,43500.0,163.52615551090508
141658,2015-02-16,5351,593,zinc,43500.0,154.18635410283554
141659,2015-02-16,5351,573,zinc,43500.0,157.45012295546243
141660,2015-02-16,5351,585,zinc,43500.0,155.46288943706676
141661,2015-02-16,5351,567,zinc,43500.0,158.47544796541692
141662,2015-02-16,5351,564,zinc,43500.0,158.9958596754953
141663,2015-02-16,5351,553,zinc,43500.0,160.94727662058986
141664,2015-02-16,5351,551,zinc,43500.0,161.3092514711682
141665,2015-02-16,5351,596,zinc,43500.0,153.71785276678293
141666,2015-02-16,5351,586,zinc,43500.0,155.30118118889237
141667,2015-02-16,5351,537,zinc,43500.0,163.90301297420314
141668,2015-02-16,5352,592,zinc,43500.0,153.8053443016645
141669,2015-02-16,5352,571,zinc,43500.0,157.26214529455842
141670,2015-02-16,5352,598,zinc,43500.0,152.86715912740405
141671,2015-02-16,5352,584,zinc,43500.0,155.09092531260416
141672,2015-02-16,5352,583,zinc,43500.0,155.25436559988762
141673,2015-02-16,5352,582,zinc,43500.0,155.41840898887713
141674,2015-02-16,5352,595,zinc,43500.0,153.33343429516646
141675,2015-02-16,5352,586,zinc,43500.0,154.7658616922414
141676,2015-02-16,5352,553,zinc,43500.0,160.42947173203828
141677,2015-02-16,5352,597,zinc,43500.0,153.02195489241274
141678,2015-02-16,5352,561,zinc,43500.0,158.99926409107914
141679,2015-02-16,5352,570,zinc,43500.0,157.43327720373938
141680,2015-02-16,5352,576,zinc,43500.0,156.41522752182328
141681,2015-02-16,5352,600,zinc,43500.0,152.5594650635922
141682,2015-02-16,5352,593,zinc,43500.0,153.64741807045706
141683,2015-02-16,5352,599,zinc,43500.0,152.71299521159233
141684,2015-02-16,5352,601,zinc,43500.0,152.40657060184225
141685,2015-02-16,5352,572,zinc,43500.0,157.09159364130159
141686,2015-02-16,5352,575,zinc,43500.0,156.58343918001862
141687,2015-02-16,5352,585,zinc,43500.0,154.9280900390607
141688,2015-02-16,5352,552,zinc,43500.0,160.61072645246327
141689,2015-02-16,5352,590,zinc,43500.0,154.123055861232
141690,2015-02-16,5353,557,zinc,43500.0,159.19054333993543
141691,2015-02-16,5353,593,zinc,43500.0,153.10893915042232
141692,2015-02-16,5353,591,zinc,43500.0,153.42644704758254
141693,2015-02-16,5353,560,zinc,43500.0,158.65508191472654
141694,2015-02-16,5353,561,zinc,43500.0,158.47771223867227
141695,2015-02-16,5353,589,zinc,43500.0,153.7464322427701
141696,2015-02-16,5353,572,zinc,43500.0,156.5641460671003
141697,2015-02-16,5353,573,zinc,43500.0,156.39364401004295
141698,2015-02-16,5353,597,zinc,43500.0,152.48141713370003
141699,2015-02-16,5353,580,zinc,43500.0,155.21660790900336
141700,2015-02-16,5353,567,zinc,43500.0,157.4253597116165
141701,2015-02-16,5353,605,zinc,43500.0,151.25678158122562
141702,2015-02-16,5353,602,zinc,43500.0,151.71122505762116
141703,2015-02-16,5353,586,zinc,43500.0,154.23102115091265
141704,2015-02-16,5353,599,zinc,43500.0,152.17143396798068
141705,2015-02-16,5353,571,zinc,43500.0,156.73523089253388
141706,2015-02-16,5353,558,zinc,43500.0,159.0114993475227
141707,2015-02-16,5353,555,zinc,43500.0,159.55029248538818
141708,2015-02-16,5353,611,zinc,43500.0,150.3653996960385
141709,2015-02-16,5353,582,zinc,43500.0,154.885666029812
141710,2015-02-16,5353,587,zinc,43500.0,154.0688792748249
141711,2015-02-16,5353,564,zinc,43500.0,157.94898201027772
141712,2015-02-16,5353,574,zinc,43500.0,156.22372663292091
141713,2015-02-16,5353,579,zinc,43500.0,155.382976970051
141714,2015-02-16,5353,595,zinc,43500.0,152.7939240207118
141715,2015-02-16,5353,569,zinc,43500.0,157.07914121142554
141716,2015-02-16,5353,588,zinc,43500.0,153.9073489951232
141717,2015-02-16,5353,590,zinc,43500.0,153.58613094946722
141718,2015-02-16,5353,562,zinc,43500.0,158.3009044365955
141719,2015-02-16,5353,548,zinc,43500.0,160.8266603183555
141720,2015-02-16,5353,546,zinc,43500.0,161.19620278898046
141721,2015-02-16,5353,553,zinc,43500.0,159.91224402096555
141722,2015-02-16,5353,576,zinc,43500.0,155.8856535734167
141723,2015-02-16,5353,578,zinc,43500.0,155.54994221497915
141724,2015-02-16,5353,604,zinc,43500.0,151.40761891297308
141725,2015-02-16,5353,581,zinc,43500.0,155.05083695432646
141726,2015-02-16,5353,603,zinc,43500.0,151.55910071629134
141727,2015-02-16,5353,601,zinc,43500.0,151.86399000296257
141728,2015-02-16,5353,606,zinc,43500.0,151.10659065408242
141729,2015-02-16,5353,550,zinc,43500.0,160.4592681146273
141730,2015-02-16,5353,577,zinc,43500.0,155.7175017226644
141731,2015-02-16,5353,613,zinc,43500.0,150.07351571779978
141732,2015-02-16,5353,575,zinc,43500.0,156.05439584904497
141733,2015-02-16,5354,546,zinc,43500.0,160.68338029588932
141734,2015-02-16,5354,595,zinc,43500.0,152.25486936138284
141735,2015-02-16,5354,590,zinc,43500.0,153.04967745505422
141736,2015-02-16,5354,615,zinc,43500.0,149.23508113475793
141737,2015-02-16,5354,567,zinc,43500.0,156.90112586515852
141738,2015-02-16,5354,575,zinc,43500.0,155.52587040279982
141739,2015-02-16,5354,579,zinc,43500.0,154.85232092543464
141740,2015-02-16,5354,556,zinc,43500.0,158.8518635686719
141741,2015-02-16,5354,613,zinc,43500.0,149.52531095312554
141742,2015-02-16,5354,605,zinc,43500.0,150.7125988364479
141743,2015-02-16,5354,583,zinc,43500.0,154.18832181362717
141744,2015-02-16,5354,586,zinc,43500.0,153.69666456497725
141745,2015-02-16,5354,582,zinc,43500.0,154.3534194623224
141746,2015-02-16,5354,597,zinc,43500.0,151.94132863262428
141747,2015-02-16,5354,578,zinc,43500.0,155.01981778908862
141748,2015-02-16,5354,618,zinc,43500.0,148.80474365393007
141749,2015-02-16,5354,566,zinc,43500.0,157.07563494336875
141750,2015-02-16,5354,608,zinc,43500.0,150.26245581071618
141751,2015-02-16,5354,591,zinc,43500.0,152.8894714919853
141752,2015-02-16,5354,598,zinc,43500.0,151.7855051806609
141753,2015-02-16,5354,555,zinc,43500.0,159.03255840349144
141754,2015-02-16,5354,552,zinc,43500.0,159.57794121038464
141755,2015-02-16,5354,621,zinc,43500.0,148.38046135608403
141756,2015-02-16,5354,573,zinc,43500.0,155.86618783837318
141757,2015-02-16,5354,562,zinc,43500.0,157.77937078125885
141758,2015-02-16,5354,614,zinc,43500.0,149.37986352061978
141759,2015-02-16,5354,548,zinc,43500.0,160.31274421135092
141760,2015-02-16,5354,557,zinc,43500.0,158.6717215918994
141761,2015-02-16,5354,593,zinc,43500.0,152.57092218268482
141762,2015-02-16,5354,558,zinc,43500.0,158.49213436196877
141763,2015-02-16,5354,571,zinc,43500.0,156.20884648926244
141764,2015-02-16,5354,592,zinc,43500.0,152.72988575137595
141765,2015-02-16,5354,561,zinc,43500.0,157.95672008191465
141766,2015-02-16,5354,602,zinc,43500.0,151.16856965385116
141767,2015-02-16,5354,601,zinc,43500.0,151.3218458907179
141768,2015-02-16,5354,599,zinc,43500.0,151.6303156054247
141769,2015-02-16,5354,550,zinc,43500.0,159.9442595383117
141770,2015-02-16,5354,554,zinc,43500.0,159.21380421035008
141771,2015-02-16,5354,588,zinc,43500.0,153.37194225376064
141772,2015-02-16,5354,559,zinc,43500.0,158.31310377041112
141773,2015-02-16,5354,580,zinc,43500.0,154.6854209578201
141774,2015-02-16,5354,568,zinc,43500.0,156.72719056360413
141775,2015-02-16,5354,545,zinc,43500.0,160.86950046451537
141776,2015-02-16,5354,549,zinc,43500.0,160.12823201621248
141777,2015-02-16,5354,585,zinc,43500.0,153.85994242173717
141778,2015-02-16,5354,574,zinc,43500.0,155.69573550495335
141779,2015-02-16,5354,563,zinc,43500.0,157.60258571143643
141780,2015-02-16,5354,617,zinc,43500.0,148.94751926321038
141781,2015-02-16,5354,589,zinc,43500.0,153.21050169171386
141782,2015-02-16,5354,581,zinc,43500.0,154.51911982380327
141783,2015-02-16,5354,572,zinc,43500.0,156.03722547516335
141784,2015-02-16,5354,587,zinc,43500.0,153.53399719373132
141785,2015-02-16,5354,610,zinc,43500.0,149.96562410647948
141786,2015-02-16,5354,611,zinc,43500.0,149.81819318968425
141787,2015-02-16,5354,577,zinc,43500.0,155.18790961266984
141788,2015-02-16,5354,576,zinc,43500.0,155.35659446158002
141789,2015-02-16,5354,607,zinc,43500.0,150.41185270468793
141790,2015-02-16,5354,564,zinc,43500.0,157.42636677688273
141791,2015-02-16,5354,596,zinc,43500.0,152.09778400994722
141792,2015-02-16,5354,565,zinc,43500.0,157.2507158844532
141793,2015-02-16,5354,620,zinc,43500.0,148.52121276722292
141794,2015-02-16,5354,609,zinc,43500.0,150.11371229558503
141795,2015-02-16,5354,569,zinc,43500.0,156.55383095468198
141796,2015-02-16,5354,619,zinc,43500.0,148.66264084391466
141797,2015-02-16,5354,616,zinc,43500.0,149.0909657359634
141798,2015-02-16,5354,606,zinc,43500.0,150.56190102950467
141799,2015-02-16,5355,600,zinc,43500.0,150.9345745181494
141800,2015-02-16,5355,552,zinc,43500.0,159.06243275014768
141801,2015-02-16,5355,568,zinc,43500.0,156.20296266713325
141802,2015-02-16,5355,561,zinc,43500.0,157.43629317728607
141803,2015-02-16,5355,625,zinc,43500.0,147.27054072733767
141804,2015-02-16,5355,606,zinc,43500.0,150.01763641549755
141805,2015-02-16,5355,572,zinc,43500.0,155.5108372222486
141806,2015-02-16,5355,609,zinc,43500.0,149.56792422695088
141807,2015-02-16,5355,596,zinc,43500.0,151.5586692114914
141808,2015-02-16,5355,556,zinc,43500.0,158.33416530356234
141809,2015-02-16,5355,603,zinc,43500.0,150.4732042142279
141810,2015-02-16,5355,585,zinc,43500.0,153.32660431203945
141811,2015-02-16,5355,558,zinc,43500.0,157.97334341261057
141812,2015-02-16,5355,593,zinc,43500.0,152.03337207152904
141813,2015-02-16,5355,613,zinc,43500.0,148.97750839938428
141814,2015-02-16,5355,583,zinc,43500.0,153.65604499053603
141815,2015-02-16,5355,569,zinc,43500.0,156.02906211877544
141816,2015-02-16,5355,553,zinc,43500.0,158.879542672789
141817,2015-02-16,5355,602,zinc,43500.0,150.62635221613192
141818,2015-02-16,5355,562,zinc,43500.0,157.25839943108423
141819,2015-02-16,5355,550,zinc,43500.0,159.42984799038123
141820,2015-02-16,5355,580,zinc,43500.0,154.15474177072042
141821,2015-02-16,5355,566,zinc,43500.0,156.55249054063202
141822,2015-02-16,5355,654,zinc,43500.0,143.56068853665178
141823,2015-02-16,5355,554,zinc,43500.0,158.69720014323465
141824,2015-02-16,5355,551,zinc,43500.0,159.24586848506937
141825,2015-02-16,5355,620,zinc,43500.0,147.96993417397502
141826,2015-02-16,5355,605,zinc,43500.0,150.16884434677388
141827,2015-02-16,5355,607,zinc,43500.0,149.86707910795585
141828,2015-02-16,5355,612,zinc,43500.0,149.1241207072076
141829,2015-02-16,5355,598,zinc,43500.0,151.2453520980243
141830,2015-02-16,5355,651,zinc,43500.0,143.91628035300448
141831,2015-02-16,5355,618,zinc,43500.0,148.25445154604827
141832,2015-02-16,5355,560,zinc,43500.0,157.6147496978431
141833,2015-02-16,5355,559,zinc,43500.0,157.7937670797352
141834,2015-02-16,5355,617,zinc,43500.0,148.3977224341894
141835,2015-02-16,5355,591,zinc,43500.0,152.35296915564663
141836,2015-02-16,5355,565,zinc,43500.0,156.72811400771812
141837,2015-02-16,5355,570,zinc,43500.0,155.85573973845723
141838,2015-02-16,5355,622,zinc,43500.0,147.6881290112426
